id,lat,lng,地方整備局等番号,開発建設部／都道府県コード,常時観測点コード,収集時間フラグ（5分間／1時間）,観測年月日,時間帯,上り・小型交通量,上り・大型交通量,上り・車種判別不能交通量,上り・停電,上り・ループ異常,上り・超音波異常,上り・欠測,下り・小型交通量,下り・大型交通量,下り・車種判別不能交通量,下り・停電,下り・ループ異常,下り・超音波異常,下り・欠測,道路種別,時間コード
t_travospublic_measure_5m.25997875.202505201245,34.70378003,136.071242,85,24,5112590,1,20250520,1245,48,64,0,0,0,0,0,38,49,0,0,0,0,0,3,202505201245
t_travospublic_measure_5m.25997876.202505201245,35.33142394,138.8977143,85,22,5113885,1,20250520,1245,55,9,0,0,0,0,0,51,7,0,0,0,0,0,3,202505201245
t_travospublic_measure_5m.25997877.202505201245,35.32388868,138.9049485,85,22,5113890,1,20250520,1245,33,3,0,0,0,0,0,32,3,0,0,0,0,0,3,202505201245
t_travospublic_measure_5m.25997878.202505201245,35.18190903,138.676858,85,22,5113910,1,20250520,1245,65,26,0,0,0,0,0,79,17,0,0,0,0,0,3,202505201245
t_travospublic_measure_5m.25997879.202505201245,35.20979403,138.64987,85,22,5113920,1,20250520,1245,59,28,0,0,0,0,0,84,18,0,0,0,0,0,3,202505201245
t_travospublic_measure_5m.25997880.202505201245,35.41511303,138.590083,85,22,5113990,1,20250520,1245,15,7,0,0,0,0,0,18,7,0,0,0,0,0,3,202505201245
t_travospublic_measure_5m.25997881.202505201245,35.26875003,136.907566,85,23,5114110,1,20250520,1245,79,12,0,0,0,0,0,71,24,0,0,0,0,0,3,202505201245
t_travospublic_measure_5m.25997882.202505201245,35.33167103,136.91981,85,23,5114120,1,20250520,1245,78,24,0,0,0,0,0,99,28,0,0,0,0,0,3,202505201245
t_travospublic_measure_5m.25997883.202505201245,35.48643303,137.055201,85,21,5114130,1,20250520,1245,23,10,0,0,0,0,0,20,5,0,0,0,0,0,3,202505201245
t_travospublic_measure_5m.25997884.202505201245,35.78858303,137.25606,85,21,5114140,1,20250520,1245,0,0,0,0,0,1,0,15,3,0,0,0,0,0,3,202505201245
t_travospublic_measure_5m.25997885.202505201245,35.86755403,137.213563,85,21,5114150,1,20250520,1245,18,4,0,0,0,0,0,33,3,0,0,0,0,0,3,202505201245
t_travospublic_measure_5m.25997886.202505201245,36.07096804,137.267306,85,21,5114160,1,20250520,1245,11,4,0,0,0,0,0,7,1,0,0,0,0,0,3,202505201245
t_travospublic_measure_5m.25997887.202505201245,36.26496204,137.138911,85,21,5114170,1,20250520,1245,10,5,0,0,0,0,0,9,3,0,0,0,0,0,3,202505201245
t_travospublic_measure_5m.25997888.202505201245,36.45952004,137.248946,85,21,5114180,1,20250520,1245,6,0,0,0,0,0,0,7,0,0,0,0,0,0,3,202505201245
t_travospublic_measure_5m.25997889.202505201245,34.51961103,136.541333,85,24,5114210,1,20250520,1245,38,0,0,0,0,0,0,35,3,0,0,0,0,0,3,202505201245
t_travospublic_measure_5m.25997890.202505201245,34.31527803,136.410056,85,24,5114230,1,20250520,1245,6,3,0,0,0,0,0,6,1,0,0,0,0,0,3,202505201245
t_travospublic_measure_5m.25997891.202505201245,34.09569403,136.196222,85,24,5114250,1,20250520,1245,10,0,0,0,0,0,0,10,2,0,0,0,0,0,3,202505201245
t_travospublic_measure_5m.25997892.202505201245,34.27533303,136.358917,85,24,5114270,1,20250520,1245,10,1,0,0,0,0,0,7,0,0,0,0,0,0,3,202505201245
t_travospublic_measure_5m.25997893.202505201245,33.86069403,136.076111,85,24,5114290,1,20250520,1245,24,1,0,0,0,0,0,19,3,0,0,0,0,0,3,202505201245
t_travospublic_measure_5m.25997894.202505201245,35.15287424,138.8951207,85,22,5114610,1,20250520,1245,64,10,0,0,0,0,0,55,11,0,0,0,0,0,3,202505201245
t_travospublic_measure_5m.25997895.202505201245,35.13134103,138.875041,85,22,5114620,1,20250520,1245,49,4,0,0,0,0,0,75,21,1,0,0,0,0,3,202505201245
t_travospublic_measure_5m.25997896.202505201245,35.14589793,138.8871002,85,22,5114630,1,20250520,1245,45,8,1,0,0,0,0,63,13,0,0,0,0,0,3,202505201245
t_travospublic_measure_5m.25997897.202505201245,35.35910497,139.0109217,85,22,5114680,1,20250520,1245,13,7,0,0,0,0,0,30,17,0,0,0,0,0,3,202505201245
t_travospublic_measure_5m.25997898.202505201245,35.07300703,137.787657,85,22,5114740,1,20250520,1245,1,0,0,0,0,0,0,0,1,0,0,0,0,0,3,202505201245
t_travospublic_measure_5m.25997899.202505201245,34.90575222,137.6681803,85,22,5114750,1,20250520,1245,4,2,0,0,0,0,0,3,2,0,0,0,0,0,3,202505201245
t_travospublic_measure_5m.25997900.202505201245,35.13716203,138.520651,85,22,5115250,1,20250520,1245,10,0,0,0,0,0,0,16,3,0,0,0,0,0,3,202505201245
t_travospublic_measure_5m.25997901.202505201245,35.10723119,137.0409411,85,23,5115320,1,20250520,1245,84,11,0,0,0,0,0,91,9,0,0,0,0,0,3,202505201245
t_travospublic_measure_5m.25997902.202505201245,35.13153551,137.304967,85,23,5115340,1,20250520,1245,34,2,0,0,0,0,0,23,3,0,0,0,0,0,3,202505201245
t_travospublic_measure_5m.25997903.202505201245,35.25565403,137.573829,85,20,5115350,1,20250520,1245,12,1,0,0,0,0,0,6,2,0,0,0,0,0,3,202505201245
t_travospublic_measure_5m.25997904.202505201245,35.37231503,137.677606,85,20,5115360,1,20250520,1245,8,1,0,0,0,0,0,6,1,0,0,0,0,0,3,202505201245
t_travospublic_measure_5m.25997905.202505201245,35.50121594,137.794953,85,20,5115370,1,20250520,1245,14,1,0,0,0,0,0,35,1,0,0,0,0,0,3,202505201245
t_travospublic_measure_5m.25997906.202505201245,35.71541168,137.9379522,85,20,5115380,1,20250520,1245,18,1,0,0,0,0,0,26,0,0,0,0,0,0,3,202505201245
t_travospublic_measure_5m.25997907.202505201245,35.06429103,137.11723,85,23,5115530,1,20250520,1245,37,9,0,0,0,0,0,25,14,0,0,0,0,0,3,202505201245
t_travospublic_measure_5m.25997908.202505201245,35.39814591,136.7848921,85,21,5115610,1,20250520,1245,96,9,0,0,0,0,0,109,13,0,0,0,0,0,3,202505201245
t_travospublic_measure_5m.25997909.202505201245,35.73557476,136.9518113,85,21,5115630,1,20250520,1245,36,2,0,0,0,0,0,28,3,0,0,0,0,0,3,202505201245
t_travospublic_measure_5m.25997910.202505201245,35.88316975,136.8544203,85,21,5115650,1,20250520,1245,20,1,0,0,0,0,0,23,2,0,0,0,0,0,3,202505201245
t_travospublic_measure_5m.25997911.202505201245,35.99802491,136.9009352,85,21,5115680,1,20250520,1245,5,2,0,0,0,0,0,6,5,0,0,0,0,0,3,202505201245
t_travospublic_measure_5m.25997912.202505201245,36.18407204,137.542187,85,21,5115820,1,20250520,1245,0,0,0,0,0,0,0,5,1,0,0,0,0,0,3,202505201245
t_travospublic_measure_5m.25997913.202505201245,35.14154648,139.1103673,85,22,5123510,1,20250520,1245,57,5,0,0,0,0,0,63,0,0,0,0,0,0,3,202505201245
t_travospublic_measure_5m.25997914.202505201245,35.8767065,137.9806852,85,20,5125390,1,20250520,1245,28,1,0,0,0,0,0,21,3,0,0,0,0,0,3,202505201245
t_travospublic_measure_5m.25997915.202505201245,35.12423927,136.856963,85,23,5311910,1,20250520,1245,75,13,0,0,0,0,0,65,12,0,0,0,0,0,3,202505201245
t_travospublic_measure_5m.25997916.202505201245,34.93813822,136.26528382,86,,6110010,1,20250520,1245,24,17,0,0,0,0,0,27,8,0,0,0,0,0,3,202505201245
t_travospublic_measure_5m.25997917.202505201245,34.99093631,136.11516595,86,,6110020,1,20250520,1245,46,10,0,0,0,0,0,43,7,0,0,0,0,0,3,202505201245
t_travospublic_measure_5m.25997918.202505201245,35.005385,135.95685124,86,,6110030,1,20250520,1245,51,9,12,0,0,0,0,27,4,3,0,0,0,0,3,202505201245
t_travospublic_measure_5m.25997919.202505201245,34.95699293,135.91350138,86,,6110040,1,20250520,1245,35,4,0,0,0,0,0,28,8,0,0,0,0,0,3,202505201245
t_travospublic_measure_5m.25997920.202505201245,34.99087038,135.84452569,86,,6110050,1,20250520,1245,66,9,0,0,0,0,0,51,7,0,0,0,0,0,3,202505201245
t_travospublic_measure_5m.25997921.202505201245,34.99142632,135.83110929,86,,6110060,1,20250520,1245,126,19,0,0,0,0,0,86,28,0,0,0,0,0,3,202505201245
t_travospublic_measure_5m.25997922.202505201245,34.9863041,135.82777262,86,,6110070,1,20250520,1245,91,20,0,0,0,0,0,74,25,0,0,0,0,0,3,202505201245
t_travospublic_measure_5m.25997923.202505201245,34.91099178,135.74445248,86,,6110080,1,20250520,1245,42,21,0,0,0,0,0,94,34,0,0,0,0,0,3,202505201245
t_travospublic_measure_5m.25997924.202505201245,34.80531152,135.64948082,86,,6110090,1,20250520,1245,101,36,0,0,0,0,0,108,43,0,0,0,0,0,3,202505201245
t_travospublic_measure_5m.25997925.202505201245,34.81945711,135.72039306,86,,6110100,1,20250520,1245,20,13,0,0,0,0,0,37,9,0,0,0,0,0,3,202505201245
t_travospublic_measure_5m.25997926.202505201245,34.71960434,135.43682456,86,,6110110,1,20250520,1245,65,10,0,0,0,0,0,57,9,0,0,0,0,0,3,202505201245
t_travospublic_measure_5m.25997927.202505201245,34.64078623,135.1062423,86,,6110120,1,20250520,1245,54,6,0,0,0,0,0,47,10,0,0,0,0,0,3,202505201245
t_travospublic_measure_5m.25997928.202505201245,34.75756172,134.85935301,86,,6110130,1,20250520,1245,137,47,0,0,0,0,0,119,44,0,0,0,0,0,3,202505201245
t_travospublic_measure_5m.25997929.202505201245,34.84742514,134.57836747,86,,6110150,1,20250520,1245,86,45,0,0,0,0,0,78,36,0,0,0,0,0,3,202505201245
t_travospublic_measure_5m.25997930.202505201245,34.82451379,134.51260775,86,,6110160,1,20250520,1245,67,18,0,0,0,0,0,51,24,0,0,0,0,0,3,202505201245
t_travospublic_measure_5m.25997931.202505201245,36.23649392,136.28662348,86,,6110170,1,20250520,1245,21,10,0,0,0,0,0,24,12,0,0,0,0,0,3,202505201245
t_travospublic_measure_5m.25997932.202505201245,35.79298903,136.092793,86,,6110180,1,20250520,1245,5,6,0,0,0,0,0,14,6,0,0,0,0,0,3,202505201245
t_travospublic_measure_5m.25997933.202505201245,35.62256603,136.082058,86,,6110190,1,20250520,1245,13,13,0,0,0,0,0,17,18,0,0,0,0,0,3,202505201245
t_travospublic_measure_5m.25997934.202505201245,35.31980003,136.27937078,86,,6110200,1,20250520,1245,19,8,0,0,0,0,0,36,0,0,0,0,0,0,3,202505201245
t_travospublic_measure_5m.25997935.202505201245,35.2504907,136.26280546,86,,6110210,1,20250520,1245,43,8,0,0,0,0,0,41,10,0,0,0,0,0,3,202505201245
t_travospublic_measure_5m.25997936.202505201245,35.1354137,136.16811007,86,,6110220,1,20250520,1245,22,12,0,0,0,0,0,47,6,0,0,0,0,0,3,202505201245
t_travospublic_measure_5m.25997937.202505201245,35.05193481,136.02871835,86,,6110230,1,20250520,1245,56,7,0,0,0,0,0,40,7,0,0,0,0,0,3,202505201245
t_travospublic_measure_5m.25997938.202505201245,34.97508726,135.66664696,86,,6110240,1,20250520,1245,92,17,0,0,0,0,0,96,21,0,0,0,0,0,3,202505201245
t_travospublic_measure_5m.25997939.202505201245,35.29067439,135.12252867,86,,6110250,1,20250520,1245,65,5,0,0,0,0,0,80,8,0,0,0,0,0,3,202505201245
t_travospublic_measure_5m.25997940.202505201245,35.33418386,134.85942543,86,,6110260,1,20250520,1245,25,3,0,0,0,0,0,11,5,0,0,0,0,0,3,202505201245
t_travospublic_measure_5m.25997941.202505201245,35.37906081,134.78279471,86,,6110270,1,20250520,1245,15,6,0,0,0,0,0,7,1,0,0,0,0,0,3,202505201245
t_travospublic_measure_5m.25997942.202505201245,35.39752935,134.61763501,86,,6110280,1,20250520,1245,7,4,0,0,0,0,0,6,1,0,0,0,0,0,3,202505201245
t_travospublic_measure_5m.25997943.202505201245,35.34455054,136.40873641,86,,6110290,1,20250520,1245,10,7,0,0,0,0,0,17,12,0,0,0,0,0,3,202505201245
t_travospublic_measure_5m.25997944.202505201245,34.92938654,135.76795936,86,,6110300,1,20250520,1245,36,4,0,0,0,0,0,39,3,0,0,0,0,0,3,202505201245
t_travospublic_measure_5m.25997945.202505201245,34.69282686,135.81182957,86,,6110310,1,20250520,1245,72,20,0,0,0,0,0,82,15,0,0,0,0,0,3,202505201245
t_travospublic_measure_5m.25997946.202505201245,34.49633103,135.742759,86,,6110320,1,20250520,1245,,,,0,0,0,1,,,,0,0,0,1,3,202505201245
t_travospublic_measure_5m.25997947.202505201245,34.25533653,135.22157192,86,,6110330,1,20250520,1245,77,2,0,0,0,0,0,75,9,0,0,0,0,0,3,202505201245
t_travospublic_measure_5m.25997948.202505201245,34.5926168,135.47658563,86,,6110340,1,20250520,1245,70,7,0,0,0,0,0,76,16,0,0,0,0,0,3,202505201245
t_travospublic_measure_5m.25997949.202505201245,34.49239182,135.42338133,86,,6110350,1,20250520,1245,133,11,0,0,0,0,0,159,12,0,0,0,0,0,3,202505201245
t_travospublic_measure_5m.25997950.202505201245,34.27701629,135.16493552,86,,6110361,1,20250520,1245,46,4,0,0,0,0,0,37,8,0,0,0,0,0,3,202505201245
t_travospublic_measure_5m.25997951.202505201245,34.26571319,135.16595444,86,,6110362,1,20250520,1245,61,4,0,0,0,0,0,48,8,0,0,0,0,0,3,202505201245
t_travospublic_measure_5m.25997952.202505201245,35.61308303,135.971192,86,,6110370,1,20250520,1245,14,2,0,0,0,0,0,25,1,0,0,0,0,0,3,202505201245
t_travospublic_measure_5m.25997953.202505201245,35.48600411,135.46386927,86,,6110380,1,20250520,1245,15,5,0,0,0,0,0,18,4,0,0,0,0,0,3,202505201245
t_travospublic_measure_5m.25997954.202505201245,35.30401992,135.27294738,86,,6110390,1,20250520,1245,24,4,0,0,0,0,0,20,4,0,0,0,0,0,3,202505201245
t_travospublic_measure_5m.25997955.202505201245,34.99524306,134.55836356,86,,6110410,1,20250520,1245,35,3,0,0,0,0,0,21,1,0,0,0,0,0,3,202505201245
t_travospublic_measure_5m.25997956.202505201245,35.28134085,134.54649746,86,,6110420,1,20250520,1245,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,202505201245
t_travospublic_measure_5m.25997957.202505201245,33.57723317,135.42724116,86,,6110430,1,20250520,1245,1,0,0,0,0,0,0,3,0,0,0,0,0,0,3,202505201245
t_travospublic_measure_5m.25997958.202505201245,34.14338003,135.20039,86,,6110440,1,20250520,1245,45,3,0,0,0,0,0,44,5,0,0,0,0,0,3,202505201245
t_travospublic_measure_5m.25997959.202505201245,34.71254919,135.42568803,86,,6110450,1,20250520,1245,73,65,0,0,0,0,0,64,50,0,0,0,0,0,3,202505201245
t_travospublic_measure_5m.25997960.202505201245,35.43105316,136.01622462,86,,6110460,1,20250520,1245,23,7,0,0,0,0,0,23,7,0,0,0,0,0,3,202505201245
t_travospublic_measure_5m.25997961.202505201245,35.21341864,135.92582613,86,,6110470,1,20250520,1245,37,15,0,0,0,0,0,41,1,0,0,0,0,0,3,202505201245
t_travospublic_measure_5m.25997962.202505201245,35.10094222,135.89263916,86,,6110500,1,20250520,1245,0,0,0,0,0,0,0,18,0,0,0,0,0,0,3,202505201245
t_travospublic_measure_5m.25997963.202505201245,35.08020667,135.88187814,86,,6110510,1,20250520,1245,15,4,0,0,0,0,0,43,9,0,0,0,0,0,3,202505201245
t_travospublic_measure_5m.25997964.202505201245,35.00895504,135.83881259,86,,6110520,1,20250520,1245,85,11,0,0,0,0,0,8,1,4,0,0,0,0,3,202505201245
t_travospublic_measure_5m.25997965.202505201245,34.8925929,135.68401694,86,,6110530,1,20250520,1245,45,14,0,0,0,0,0,45,24,0,0,0,0,0,3,202505201245
t_travospublic_measure_5m.25997966.202505201245,34.68672663,134.98263001,86,,6110540,1,20250520,1245,53,7,0,0,0,0,0,60,13,0,0,0,0,0,3,202505201245
t_travospublic_measure_5m.25997967.202505201245,35.04658141,134.98746872,86,,6110550,1,20250520,1245,15,5,0,0,0,0,0,30,7,0,0,0,0,0,3,202505201245
t_travospublic_measure_5m.25997968.202505201245,34.53594852,135.77774405,86,,6110650,1,20250520,1245,61,25,0,0,0,0,0,58,13,0,0,0,0,0,3,202505201245
t_travospublic_measure_5m.25997969.202505201245,34.48646503,135.763168,86,,6110670,1,20250520,1245,46,25,0,0,0,0,0,42,10,0,0,0,0,0,3,202505201245
t_travospublic_measure_5m.25997970.202505201245,34.36883103,135.698397,86,,6110700,1,20250520,1245,40,10,0,0,0,0,0,24,12,0,0,0,0,0,3,202505201245
t_travospublic_measure_5m.25997971.202505201245,34.34625103,135.675464,86,,6110710,1,20250520,1245,43,11,0,0,0,0,0,36,12,0,0,0,0,0,3,202505201245
t_travospublic_measure_5m.25997972.202505201245,34.34307531,135.6723947,86,,6110720,1,20250520,1245,50,12,0,0,0,0,0,32,11,0,0,0,0,0,3,202505201245
t_travospublic_measure_5m.25997973.202505201245,34.3344354,135.64394474,86,,6110730,1,20250520,1245,35,11,0,0,0,0,0,23,8,0,0,0,0,0,3,202505201245
t_travospublic_measure_5m.25997974.202505201245,34.32057809,135.59562206,86,,6110740,1,20250520,1245,44,13,0,0,0,0,0,39,12,1,0,0,0,0,3,202505201245
t_travospublic_measure_5m.25997975.202505201245,34.30420703,135.508371,86,,6110750,1,20250520,1245,42,11,0,0,0,0,0,36,15,0,0,0,0,0,3,202505201245
t_travospublic_measure_5m.25997976.202505201245,34.3002778,135.49583333,86,,6110760,1,20250520,1245,38,9,0,0,0,0,0,45,14,0,0,0,0,0,3,202505201245
t_travospublic_measure_5m.25997977.202505201245,34.29329903,135.42037,86,,6110765,1,20250520,1245,35,18,0,0,0,0,0,36,15,0,0,0,0,0,3,202505201245
t_travospublic_measure_5m.25997978.202505201245,34.29083503,135.406025,86,,6110780,1,20250520,1245,41,16,0,0,0,0,0,32,20,0,0,0,0,0,3,202505201245
t_travospublic_measure_5m.25997979.202505201245,34.28766235,135.27985455,86,,6110790,1,20250520,1245,11,2,0,0,0,0,0,25,9,0,0,0,0,0,3,202505201245
t_travospublic_measure_5m.25997980.202505201245,35.91898972,136.62935989,86,,6110810,1,20250520,1245,2,1,0,0,0,0,0,1,0,0,0,0,0,0,3,202505201245
t_travospublic_measure_5m.25997981.202505201245,35.96356104,136.602468,86,,6110820,1,20250520,1245,4,1,0,0,0,0,0,1,0,0,0,0,0,0,3,202505201245
t_travospublic_measure_5m.25997982.202505201245,35.98949104,136.526729,86,,6110840,1,20250520,1245,4,0,0,0,0,0,0,6,0,0,0,0,0,0,3,202505201245
t_travospublic_measure_5m.25997983.202505201245,36.06258003,136.44519836,86,,6110860,1,20250520,1245,29,7,0,0,0,0,0,59,5,0,0,0,0,0,3,202505201245
t_travospublic_measure_5m.25997984.202505201245,36.07422427,136.37447387,86,,6110870,1,20250520,1245,34,7,0,0,0,0,0,37,3,0,0,0,0,0,3,202505201245
t_travospublic_measure_5m.25997985.202505201245,36.08652199,136.32446216,86,,6110880,1,20250520,1245,15,0,0,0,0,0,0,24,4,0,0,0,0,0,3,202505201245
t_travospublic_measure_5m.25997986.202505201245,35.30511375,134.89226103,86,,6110980,1,20250520,1245,8,5,0,0,0,0,0,7,5,0,0,0,0,0,3,202505201245
t_travospublic_measure_5m.25997987.202505201245,34.61538892,135.8745,86,,6111020,1,20250520,1245,46,69,0,0,0,0,0,52,56,0,0,0,0,0,3,202505201245
t_travospublic_measure_5m.25997988.202505201245,33.67064803,135.947246,86,,6111030,1,20250520,1245,26,0,0,0,0,0,0,23,1,0,0,0,0,0,3,202505201245
t_travospublic_measure_5m.25997994.202505201245,33.62008325,135.91802864,86,,6111090,1,20250520,1245,19,2,0,0,0,0,0,17,1,0,0,0,0,0,3,202505201245
t_travospublic_measure_5m.25997995.202505201245,33.73308003,136.004619,86,,6111094,1,20250520,1245,23,1,0,0,0,0,0,27,1,0,0,0,0,0,3,202505201245
t_travospublic_measure_5m.25997996.202505201245,34.29138892,135.3613889,86,,6111100,1,20250520,1245,41,5,0,0,0,0,0,27,11,0,0,0,0,0,3,202505201245
t_travospublic_measure_5m.25997997.202505201245,34.4856556,133.3551943,87,,7110050,1,20250520,1245,119,21,0,0,0,0,0,102,20,0,0,0,0,0,3,202505201245
t_travospublic_measure_5m.25997998.202505201245,34.42263781,133.2070398,87,,7110060,1,20250520,1245,87,10,0,0,0,0,0,100,17,0,0,0,0,0,3,202505201245
t_travospublic_measure_5m.25997999.202505201245,34.40757357,133.1699288,87,,7110070,1,20250520,1245,58,17,0,0,0,0,0,59,17,0,0,0,0,0,3,202505201245
t_travospublic_measure_5m.25998000.202505201245,34.40568813,132.9629534,87,,7110080,1,20250520,1245,26,10,0,0,0,0,0,28,16,0,0,0,0,0,3,202505201245
t_travospublic_measure_5m.25998001.202505201245,35.52544003,134.401402,87,,7110100,1,20250520,1245,6,0,0,0,0,0,0,4,3,0,0,0,0,0,3,202505201245
t_travospublic_measure_5m.25998002.202505201245,35.52073503,133.602321,87,,7110120,1,20250520,1245,,,,0,0,0,1,,,,0,0,0,1,3,202505201245
t_travospublic_measure_5m.25998003.202505201245,35.41880503,133.370183,87,,7110130,1,20250520,1245,52,14,0,0,0,0,0,34,10,0,0,0,0,0,3,202505201245
t_travospublic_measure_5m.25998004.202505201245,35.42972217,133.1601977,87,,7110140,1,20250520,1245,38,4,0,0,0,0,0,37,8,0,0,0,0,0,3,202505201245
t_travospublic_measure_5m.25998005.202505201245,35.41501435,132.9291201,87,,7110150,1,20250520,1245,30,6,0,0,0,0,0,46,6,0,0,0,0,0,3,202505201245
t_travospublic_measure_5m.25998006.202505201245,35.2208011,132.5117898,87,,7110160,1,20250520,1245,10,2,0,0,0,0,0,19,1,0,0,0,0,0,3,202505201245
t_travospublic_measure_5m.25998007.202505201245,34.75449303,131.907185,87,,7110170,1,20250520,1245,27,8,0,0,0,0,0,20,6,0,0,0,0,0,3,202505201245
t_travospublic_measure_5m.25998008.202505201245,35.19265103,134.203535,87,,7110220,1,20250520,1245,,,,0,0,0,1,,,,0,0,0,1,3,202505201245
t_travospublic_measure_5m.25998009.202505201245,34.76131441,132.8171003,87,,7110230,1,20250520,1245,20,3,0,0,0,0,0,16,3,0,0,0,0,0,3,202505201245
t_travospublic_measure_5m.25998010.202505201245,33.97988891,132.1977222,87,,7110260,1,20250520,1245,22,3,0,0,0,0,0,15,4,0,0,0,0,0,3,202505201245
t_travospublic_measure_5m.25998011.202505201245,34.65950003,131.6773889,87,,7110270,1,20250520,1245,14,3,0,0,0,0,0,6,2,0,0,0,0,0,3,202505201245
t_travospublic_measure_5m.25998012.202505201245,34.41986114,131.4097778,87,,7110280,1,20250520,1245,19,3,0,0,0,0,0,19,3,0,0,0,0,0,3,202505201245
t_travospublic_measure_5m.25998013.202505201245,34.37180558,131.1861389,87,,7110290,1,20250520,1245,48,1,0,0,0,0,0,38,5,0,0,0,0,0,3,202505201245
t_travospublic_measure_5m.25998014.202505201245,34.38300703,132.459786,87,,7110300,1,20250520,1245,86,15,0,0,0,0,0,87,14,0,0,0,0,0,3,202505201245
t_travospublic_measure_5m.25998015.202505201245,34.37385803,132.421237,87,,7110310,1,20250520,1245,35,4,0,0,0,1,0,37,15,0,0,0,0,0,3,202505201245
t_travospublic_measure_5m.25998016.202505201245,33.95763808,132.1366533,87,,7110320,1,20250520,1245,16,3,0,0,0,0,0,38,1,0,0,0,0,0,3,202505201245
t_travospublic_measure_5m.25998017.202505201245,34.39666703,133.151389,87,,7116080,1,20250520,1245,45,19,0,0,0,0,0,35,19,0,0,0,0,0,3,202505201245
t_travospublic_measure_5m.25998020.202505201245,34.49757349,133.4192187,87,,7310030,1,20250520,1245,40,16,0,0,0,0,0,71,14,0,0,0,0,0,3,202505201245
t_travospublic_measure_5m.25998021.202505201245,34.45188232,133.2408893,87,,7310040,1,20250520,1245,82,33,0,0,0,0,0,83,20,0,0,0,0,0,3,202505201245
t_travospublic_measure_5m.25998022.202505201245,35.52642103,134.014803,87,,7310050,1,20250520,1245,10,1,0,0,0,0,0,7,2,0,0,0,0,0,3,202505201245
t_travospublic_measure_5m.25998023.202505201245,35.51442503,134.020507,87,,7310070,1,20250520,1245,18,3,0,0,0,0,0,13,1,0,0,0,0,0,3,202505201245
t_travospublic_measure_5m.25998024.202505201245,35.50773503,133.951629,87,,7310080,1,20250520,1245,,,,0,0,0,1,,,,0,0,0,1,3,202505201245
t_travospublic_measure_5m.25998025.202505201245,35.50880803,133.493736,87,,7310100,1,20250520,1245,18,3,0,0,0,0,0,16,0,0,0,0,0,0,3,202505201245
t_travospublic_measure_5m.25998026.202505201245,35.39772612,132.8747235,87,,7310110,1,20250520,1245,35,6,0,0,0,0,0,49,7,0,0,0,0,0,3,202505201245
t_travospublic_measure_5m.25998027.202505201245,35.06862952,132.3222435,87,,7310120,1,20250520,1245,11,1,0,0,0,0,0,9,6,0,0,0,0,0,3,202505201245
t_travospublic_measure_5m.25998028.202505201245,35.41958203,134.259336,87,,7310130,1,20250520,1245,29,2,0,0,0,0,0,22,1,0,0,0,0,0,3,202505201245
t_travospublic_measure_5m.25998029.202505201245,34.97380373,132.7317309,87,,7310150,1,20250520,1245,3,0,0,0,0,0,0,2,0,0,0,0,0,0,3,202505201245
t_travospublic_measure_5m.25998030.202505201245,35.11746016,132.778337,87,,7310160,1,20250520,1245,5,0,0,0,0,0,0,5,2,0,0,0,0,0,3,202505201245
t_travospublic_measure_5m.25998031.202505201245,34.38963891,131.3651944,87,,7310180,1,20250520,1245,5,4,0,0,0,0,0,9,2,0,0,0,0,0,3,202505201245
t_travospublic_measure_5m.25998032.202505201245,35.48752003,134.19798,87,,7310190,1,20250520,1245,0,0,0,0,0,1,0,0,0,0,0,0,1,0,3,202505201245
t_travospublic_measure_5m.25998033.202505201245,35.56082603,134.284636,87,,7310200,1,20250520,1245,41,1,0,0,0,0,0,26,8,0,0,0,0,0,3,202505201245
t_travospublic_measure_5m.25998034.202505201245,35.50841503,133.518074,87,,7310210,1,20250520,1245,23,8,0,0,0,0,0,19,6,0,0,0,0,0,3,202505201245
t_travospublic_measure_5m.25998035.202505201245,35.5270278,134.13269444,87,,7310220,1,20250520,1245,29,2,0,0,0,0,0,37,3,0,0,0,0,0,3,202505201245
t_travospublic_measure_5m.25998036.202505201245,35.5110278,134.20186111,87,,7310230,1,20250520,1245,,,,0,0,0,1,,,,0,0,0,1,3,202505201245
t_travospublic_measure_5m.25998037.202505201245,35.39700003,134.20377777,87,,7310240,1,20250520,1245,16,1,0,0,0,0,0,14,0,0,0,0,0,0,3,202505201245
t_travospublic_measure_5m.25998038.202505201245,35.21870003,134.3247,87,,7310250,1,20250520,1245,8,3,0,0,0,0,0,7,12,0,0,0,0,0,3,202505201245
t_travospublic_measure_5m.25998039.202505201245,35.13215684,132.4019922,87,,7310260,1,20250520,1245,13,3,0,0,0,0,0,16,5,0,0,0,0,0,3,202505201245
t_travospublic_measure_5m.25998040.202505201245,35.08573619,132.3490609,87,,7310270,1,20250520,1245,12,3,0,0,0,0,0,21,9,0,0,0,0,0,3,202505201245
t_travospublic_measure_5m.25998041.202505201245,35.07667157,132.335387,87,,7310280,1,20250520,1245,8,3,0,0,0,0,0,23,9,0,0,0,0,0,3,202505201245
t_travospublic_measure_5m.25998042.202505201245,34.88220003,132.0657,87,,7310290,1,20250520,1245,31,6,0,0,0,0,0,15,15,0,0,0,0,0,3,202505201245
t_travospublic_measure_5m.25998043.202505201245,34.86980443,132.0662027,87,,7310300,1,20250520,1245,17,6,0,0,0,0,0,15,7,0,0,0,0,0,3,202505201245
